Song ID,pop,rap,dance-pop,post-teen-pop,pop-rap,trap,reggaeton,trap-latino,latin,hip-hop,melodic-rap,canadian-pop,electropop,pop-dance,atl-hip-hop
0GzuHFG4Ql6DoyxFRnIk3F,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4ZRrLHqzhGRXYj2qcB4s5S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6sPBi0qLI6KM3yXX56NxsA,,,,,,,,,,,,,,,
0JP9xo3adEtGSdUEISiszL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34gCuhDGsG4bRPIf9bb02f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127QTOFJsJQp5LbJbu3A1y,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4frLb7nWtsz2ymBE6k2GRP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62aP9fBQKYKxi7PDXwcUAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ygpwy2qP3NbrxVkHvUhXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3GVkPk8mqxz0itaAriG1L7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43CIWpJaJHRcI4mUSjqgc2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0psS4i5YooJrXfDnGvWRLi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2AceGjiX9isUbXmMZa0Dl1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22VdIZQfgXJea34mQxlt81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1GkHyypTFkUf0QQKwYoXH4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
09mEdoA6zrmBPgTEN5qXmN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27ycaQnQAxaPiyeg3nr2aB,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4ga4WvRNhMsIL38pkBbnIN,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0WSa1sucoNRcEeULlZVQXj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41BzKiCrKpUQHS3TP0jmdr,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0QglpM23kl9ldvVdoYNZwF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bnF93Rx87YqUBLSgjiMU8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3UoULw70kMsiVXxW0L3A33,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3EPXxR3ImUwfayaurPi3cm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4aarlAfLKVCTxUDNgbwhjH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6fmQjRuo7XvRFCK2qex5hQ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4hSJUp6k7QeHLxU32MrLIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6u3CPnFMKANYgfdiifFOiJ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
709F3MwiVvLD0LQXeKs5Cz,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4Yxc55NX3tAXC2mHRAhtcW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0AUvWawuP0ibk4SQ3sIZjk,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3cBsEDNhFI9E82vPj3kvi3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mohfLaTJtB2RplHLQVM70,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
73O30uMI7n6DuzBmbtO7kC,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3lCbsHaN1wCxyDzcNN2x4N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SErdEdRcVX1uJCf1eTGYH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1v3lhrZEsOcazqR2QIyyRu,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6rLi6PyWXu1rPlShuIZpj6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5hvwx5i67IwnCkjl9VHkNv,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6Pgmqg15yVexuOgtzuxwoX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22Sh5dlwbERqJAq1fZk5b2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0sY6ZUTh4yoctD8VIXz339,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1IIKrJVP1C9N7iPtG6eOsK,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5YSHygGN9D0mID1NsVd5my,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4I5bvu2KDsrCg0EWHIcvul,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5217tPOJfhVUY8q9TCKHO1,,,,,,,,,,,,,,,
25j0Sape7qZbq6ZPLFefTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a53HqqArd4b9NF4XAmlbI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4Ws314Ylb27BVsvlZOy30C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3gD4J3RUHy4OUuZ3qAiaiG,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2AlYncTpVHKwHb55F9lF6O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0uRrG2jRR5tuifsYIJHEao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sKEilrw1GrBlG6qsTCrP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4obHzpwGrjoTuZh2DItEMZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26QApq0cuO9brJigr0C0W4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5zj8WNkBrEzlI5FKeYV4ol,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1H7KnK26kc1YyellpbINEn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5OELUCYgOHKFAvCERnAvfS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64SCQtbRtmO28ks1QhS3w5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71FrGl0XcpL3VId65tB5mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4JUPEh2DVSXFGExu4Uxevz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Z8FwOEN59mRMxDCtb8N0A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3wJVBz7gvGTwTWVAxFa6ny,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5yUzqd3H7cmJ1no6B4uTzu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3RaT22zZsxVYxxKR7TAaYF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1Cv1YLb4q0RzL6pybtaMLo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7qmnP8Woc47dLSrMD5MxL1,,,,,,,,,,,,,,,
2dpaYNEQHiRxtZbfNsse99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7hQJA50XrCWABAu5v6QZ4i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lCkncy6bIB0LTMT7kvrD1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3AV1KI22k1jGMz792lDrj1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30KctD1WsHKTIYczXjip5a,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7CHi4DtfK4heMlQaudCuHK,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37ZtpRBkHcaq6hHy0X98zn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bCfHiRcfUjG0YVVNUL7Ve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bYg9bo50gSsH3LtXe2SQn,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2FRnf9qhLbvw8fu4IBXx78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0lizgQ7Qw35od7CYaoMBZb,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2EjXfH91m7f8HiJN1yQg97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7vQbuQcyTflfCIOu3Uzzya,,,,,,,,,,,,,,,
5a1iz510sv2W9Dt1MvFd5R,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5hslUAKq9I9CG2bAulFkHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3YZE5qDV7u1ZD1gZc47ZeR,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0oPdaY4dXtc3ZsaG17V972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uFaJJtFpPDc5Pa95XzTvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kKdvXD0ez7jp1296JmAts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7xapw9Oy21WpfEcib2ErSA,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5ASM6Qjiav2xPe7gRkQMsQ,,,,,,,,,,,,,,,
0247StOpd3AkeBQzANX4Zf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1SV1fxF65n9NhRHp3KlBuu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5PuKlCjfEVIXl0ZBp5ZW9g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27RYrbL6S02LNVhDWVl38b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
4PS1e8f2LvuTFgUs1Cn3ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4so0Wek9Ig1p6CRCHuINwW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1eMNW1HQjF1dbb4GtnmpaX,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
77khP2fIVhSW23NwxrRluh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3VTNVsTTu05dmTsVFrmGpK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2TE4xW3ImvpltVU0cPcKUn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3QiAAp20rPC3dcAtKtMaqQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47CIT5hMphuMQkpeyfGQTL,,,,,,,,,,,,,,,
5Gz7EYD7JAmItA7FbhKgKb,,,,,,,,,,,,,,,
0cM5URUqqQTpJWonmdzF1J,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2pXpURmn6zC5ZYDMms6fwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46pF1zFimM582ss1PrMy68,,,,,,,,,,,,,,,
6sBWmE23q6xQHlnEZ8jYPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CFJRZRq6sdKKtRwNPWbYv,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15k1TDabqSEmyXOwMq9RM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7GLWWrk1YlkPYqJK3ynIA0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6pVW5LRWgeLaHudxauOTJU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
4QVdnpSO5JGMFOEl6ys4RQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Qi2wh8fFgDV7tl4Sj3f2K,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1N1ZpYUJc9fwrqk53FGgWv,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0YWUHZPJVg4iujddsJDwhM,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5Q2P43CJra0uRAogjHyJDK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1OjmlSFuzYflWjSMTCyTJv,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1QLZKzC2pjP4ySf4ALrNhm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2OQ6a4CfUeYskpTTgyawyJ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6cS9PmLky2NhLOhpIsUlow,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5oWFPbd340pwiXKMO1CQRy,,,,,,,,,,,,,,,
1RMDXedcRno6rDBCbNHDJf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0Ie5uiv54KgCr7P4sYDTHl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dW84mWkdWE5a6lFWxJCBG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15sxLiiChE5dCW3Y756oas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1foCxQtxBweJtZmdxhEHVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tHqQMWSqmL6YjXwsqthDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5BK0uqwY9DNfZ630STAEaq,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6Wn9zkkbWdK42uXCcADkRq,,,,,,,,,,,,,,,
0fwxmtpxpMmEMphmJbCAEx,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4MrfQL4TYQXJBlZYpAHTuE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6s2wpWPFPAgKg2LXxi1Oee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78pn8k7RogKo2oxl0DyX6d,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
63Lk6VuXdj7S58R3wLdv9r,,,,,,,,,,,,,,,
2Y0ktCGrGoGcQFXsGztvhi,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0lTurWECr2XL607eJAj1A3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2L9QLAhrvtP4EYg1lY0Tnw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7faDzZnZYqTyYThx2sbHVQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HEOgBHRCExyYVeTyrXsnL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Ri9P0ZPrqr6h0REDRdJBd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5aDoUmxBsbdpS16alksb5Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0HZk0QsXPhMNAWNDR3rYE8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38xhBO2AKrJnjdjVnhJES6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kkJlaBYdyFcwCg67hW40t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mvabkN1i2gLnGAPUVdwek,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02FaKXXL7KUtRc7K0k54tL,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4v9WbaxW8HdjqfUiWYWsII,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0PurA4JVJ8YQgSVopY8fn6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3QIoEi8Enr9uHffwInGIsC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rkb8ijsPapKDMEh0cSe8I,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73YUReisjb3A9ActdLLjJQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19CSr8rwW05VJL2F91KFNK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
670fUmXf4KQekzbEgaXyPA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3k7ne7VmH43ZPWxPdvPUgR,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3O5osWf1rSoKMwe6E9ZaXP,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2o2sgVJIgFXk8GQjWTgI6U,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1XjHRolIXL2M1EEOUsGGR4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12ntTeqEeTg7GAVpe8Mhpl,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35rdVq36LMHQX0Suw9a6tK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1xzUQMiCoY5pdego0pHMeV,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6myUpr3GDR80Dg3zqNTmmG,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
27oVCAziETRbNuo5A8LNpg,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7Hc3YL8oDiAzbiAW32KXrw,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2koUj1Fn5TKFEkChSmBPIb,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4nuAslShoN77tq12fzwjUq,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2n7Ao4nyESBa5ti8gcAbBt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5fROvzNghPid8mbKNDYvpJ,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4IIuCotvqijraSdnVLaFnM,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2yg7MXp8nSPaf61HVkhEr3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4R2kfaDFhslZEMJqAFNpdd,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3uVPLtkmDu8pDkYEAVqbgS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5LZtB6nxvjIhUoElp3Zqk0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
7MXgrcOQAJ5VwSNUL0lDd3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2MbdDtCv5LUVjYy9RuGTgC,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
23XjN1s3DZC8Q9ZwuorYY4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6eVxH9Kyanzrw636zJRPcw,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1daDRI9ahBonbWD8YcxOIB,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0n2moJpAEWHwaPYYjkzMDl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aGyRfJWtLqgJaZoG9lJhE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2DEZmgHKAvm41k4J3R2E9Y,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
67ACYA3UI6QMNtHX6b34wX,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2rPHUAeUPbNgTmK18FPTiZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4JLBDUYSaOMPYND0iWeSWQ,,,,,,,,,,,,,,,
6FuGJB290AQMAHTfjOYVaK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tjZv2hChdHZCW1zFXpy1J,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0Lsis3LB0XAK6XlTHXaJk2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
36DHxTW2xdr9GG15T9oK9L,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7kjEqI6eZ7YlFrGhxixnlN,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5jZ32WOU7sqzDYbzINwMUk,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3KJ3opyV29269SXkPrc19l,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
09WAnxdBuebQopKhJT3oZS,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1SV1fxF65n9NhRHp3KlBuu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3QH8rQGNFX8VLbCgZ7uPTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FVpOsjT1iquZ3SpCjZ9Ne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54DmTIv86D3sYdiawjULQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ndCsZfq8OVwwkz9mmZvUz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5i7ThJfYLAzp2DyZuFpF6j,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2Iv6YBslkxslMJQsxshZh5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6qCsKKS7Ol63SJW3LOIX5R,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2tFwfmceQa1Y6nRPhYbEtC,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4GVwjLRT7oSsKby7Vy8EHr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3eblNP3Zd5b5J3JaOckl8Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27u7t9d7ZQoyjsCROHuZJ3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4jcxBTrNvyqMJdMDyyjdYV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3tkYK45AZC0PqJ7MSe6IyJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MlOUXmcofMackX3bxfSwi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
2GuLouaDNgLGxdJoe0vYf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6AzKhCHOms83jvNVLsz0Bt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3QCU8BT0zDS9LPVfEhRFEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6wQlQrTY5mVS8EGaFZVwVF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1XnpzbOGptRwfJhZgLbmSr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4TgxFMOn5yoESW6zCidCXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rHZZAmHpZrA3iH5zx8frV,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0WXU7I74NEN1DMLIT406Wx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5SWnsxjhdcEDc7LJjq9UHk,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
57RA3JGafJm5zRtKJiKPIm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wrJq5XKLnmhRXHIAf9xBa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lsHZ92XCFOQfzJFBTluk8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34LI7rwi9H8w2S5KTHnv1M,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5RqR4ZCCKJDcBLIn4sih9l,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0k7wmahjkn389wAZdz19Cv,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5f1joOtoMeyppIcJGZQvqJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6juLaduD4STCUDWT0AYun4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ThrfRAmijYU098H9q9tAs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6lt8iodSkYWEV0ifKCSlfg,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6Juv5N0dNU1imms9c9u1dA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7E1jVNoWuemqUryI4FxsVD,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5IUtvfNvOyVYZUa6AJFrnP,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
76Tuo484SLohJakHLnGI3B,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5dn6QANKbf76pANGjMBida,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
5n6gBhdEjCuj3obgCoTEFD,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2gam98EZKrF9XuOkU13ApN,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
35RJhm1pEovTBwnNR0zWad,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
7Dx9Z6Aon1qPS2N0rHSWTe,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6N22FZs2ZhPBYi3b9XPajV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06s3QtMJVXw1AJX3UfvZG1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4ZLzoOkj0MPWrTLvooIuaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7o4gBbTM6UBLkOYPw9xMCz,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6IBcOGPsniK3Pso1wHIhew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
0rKtyWc8bvkriBthvHKY8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kml9ZdpT7UYk1ugkjqOzt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3YUMWmx8EJq0DurfuIwoGh,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4K8cyoCDovlc4FvtUr2Hfx,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
14gkWVFMwdxBMyqBw1wmIg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3ko9jEHNt4O5fjKN65ULJp,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0sci7ppTZFm4mjcH3nu8yO,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13EW51DKru044OJDJ9Bm8o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C6mUonH6MNdSg5pw7kOc9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19OXtYzrJyCrQvTbfukt4H,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2uu2aGqA2UblCg581Q7l1g,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4Q34FP1AT7GEl9oLgNtiWj,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25zlnOAzbVoOzIeXSvQFf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6u7gmPOz7pzzaeR9xSBpsR,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0q85C1JiECyYIQthz1posA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4evmHXcjt3bTUHD1cvny97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Snbzbd74RLfL0i4nn1vU5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527k23H0A4Q0UJN3vGs0Da,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3zR9JVqHsILrkNyCOqA6jM,,,,,,,,,,,,,,,
2IKJtXeR5UsaUjZB46fTOK,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6NYtLvyThMT0oALFdJFdzq,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1whfVLMKWqAX3uk97VXsNN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7azo4rpSUh8nXgtonC6Pkq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Qs4SXO9dwPj5GKvVOv8Ki,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5eu4Lxm5TlI0tKSTTDWJAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ABS9lKaZ1uXkXCqr9zFO7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2zYzyRzz6pRmhPzyfMEC8s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e1VoRlNumuEkXlITMHKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xUvi7wldroBzaZCengPa5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35UUpTmrcFXNIVIN26ujXl,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4jVBIpuOiMj1crqd8LoCrJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7iAgNZdotu40NwtoIWJHFe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33gwZOGJWEZ7dRWPqPxBEZ,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
